category	name	ro	istrim	autotrim	dbvalidated	count	json
perfect	benzyl_secondary_alcohol_oxidation_to_benzyl_ketone	[H][#8:10][C:9]([H])([#6:11])[c:4]1[c:5][c:6][c:7][c:2][c:3]1>>[#6:11]-[#6:9](=[O:10])-[c:4]1[c:5][c:6][c:7][c:2][c:3]1	TRUE	TRUE	null	-1	"{""note"":""Should autotrim to eliminate the ring"",""trim"":true,""confidence"":""high"",""name"":""benzyl_secondary_alcohol_oxidation_to_benzyl_ketone"",""validation"":true}"
perfect	alcohol_transesterification_to_cinnamate_ester	[H][#8:6]-[#6:5].[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:32](=[O:33])-[#6:31]=[#6:30]-[c:29]1[c:28][c:27][c:86][c:83][c:82]1)C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[#6:5]-[#8:6]-[#6:32](=[O:33])-[#6:31]=[#6:30]-[c:29]1[c:28][c:27][c:86][c:83][c:82]1	TRUE	TRUE	null	-1	"{""note"":""Can generalize to any acyl-coA. Seen this reaction before, not sure why they didn't collapse into one"",""trim"":true,""confidence"":""high"",""name"":""alcohol_transesterification_to_cinnamate_ester"",""validation"":true}"
perfect		[H][#8:10]-[#6:1].[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:15](=[O:16])-[#6:13]=[#6:12])C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[#6:1]-[#8:10]-[#6:15](=[O:16])-[#6:13]=[#6:12]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#8:44]-[#6:1].[#8-:19]-[c:18]1[c:16][c:15][c:14]([c:22][c:20]1)-[c:13]1[c:23][c:24][c:25]2[c:6][c:7][c:8][c:10][c:11]2[o+:12]1.[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:93](=[O:94])\[#6:95]=[#6:96]\[c:97]1[c:98][c:99][c:100][c:102][c:104]1)C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)[N+]([H])([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[#6:1]-[#8:44]-[#6:93](=[O:94])-[#6:95]=[#6:96]-[c:97]1[c:98][c:99][c:100][c:102][c:104]1.[H][#8:19]-[c:18]1[c:16][c:15][c:14]([c:22][c:20]1)-[c:13]1[c:23][c:24][c:25]2[c:6][c:7][c:8][c:10][c:11]2[o+:12]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	alcohol_and_phenyl_propionyl_coa_transesterification	[H][#8:9]-[#6:8].[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:62](=[O:63])\[#6:64]=[#6:65]\[c:66]1[c:67][c:68][c:69][c:71][c:72]1)C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[#6:8]-[#8:9]-[#6:62](=[O:63])\[#6:64]=[#6:65]\[c:66]1[c:67][c:68][c:69][c:71][c:72]1	TRUE	TRUE	null	-1	"{""note"":""only the acyl portion of the coA needs to be present.  The coA portion is over-constrained."",""trim"":true,""confidence"":""high"",""name"":""alcohol_and_phenyl_propionyl_coa_transesterification"",""validation"":true}"
perfect	acid_benzoylation_to_ester	[H][#8:9]-[#6:1].[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:58](=[O:59])-[c:60]1[c:61][c:62][c:63][c:64][c:65]1)C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[#6:1]-[#8:9]-[#6:58](=[O:59])-[c:60]1[c:61][c:62][c:63][c:64][c:65]1	TRUE	TRUE	null	-1	"{""note"":""Should trim to any acyl-CoA"",""trim"":true,""confidence"":""high"",""name"":""acid_benzoylation_to_ester"",""validation"":true}"
perfect	flavone_sulfation	[#8:14]-[c:13]1[c:15][c:16][c:18]2[c:11]([c:12]1)[o:10][c:9]([c:21][c:19]2=[O:20])-[c:4]1[c:3][c:2][c:7][c:6][c:5]1>>[#8]S(=O)(=O)[#8:14]-[c:13]1[c:15][c:16][c:18]2[c:11]([c:12]1)[o:10][c:9]([c:21][c:19]2=[O:20])-[c:4]1[c:3][c:2][c:7][c:6][c:5]1	TRUE	TRUE	null	-1	"{""note"":""phenol or even a general alcohol sulfation is sufficient, this can be forced to fit within another ERO"",""trim"":true,""confidence"":""high"",""name"":""flavone_sulfation"",""validation"":true}"
perfect	phenol_sulfation	[#8:13]-[c:12]1[c:11][c:10][c:9]([c:16][c:14]1)-[c:8]1[c:17][c:19](=[O:20])[c:21]2[c:22][c:2][c:3][c:5][c:6]2[o:7]1>>[#8]S(=O)(=O)[#8:13]-[c:12]1[c:11][c:10][c:9]([c:16][c:14]1)-[c:8]1[c:17][c:19](=[O:20])[c:21]2[c:22][c:2][c:3][c:5][c:6]2[o:7]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""phenol_sulfation"",""validation"":true}"
perfect	flavone_alcohol_sulfation	[#8:22]-[c:21]1[c:9]([o:10][c:11]2[c:12][c:13][c:15][c:16][c:18]2[c:19]1=[O:20])-[c:4]1[c:3][c:2][c:7][c:6][c:5]1>>[#8]S(=O)(=O)[#8:22]-[c:21]1[c:9]([o:10][c:11]2[c:12][c:13][c:15][c:16][c:18]2[c:19]1=[O:20])-[c:4]1[c:3][c:2][c:7][c:6][c:5]1	TRUE	TRUE	null	-1	"{""note"":""flavonoid pulled into RO unnecessarily"",""trim"":true,""confidence"":""high"",""name"":""flavone_alcohol_sulfation"",""validation"":true}"
perfect	quione_reduction_to_hydroquinone	[#6:8]-[#6:7]-1=[#6:5](-[#6:6])-[#6:3](=[O:4])-[#6:2](-[#8:1])=[#6:50](-[#8:51])-[#6:48]-1=[O:49]>>[H][#8:4]-[c:3]1[c:5](-[#6:6])[c:7](-[#6:8])[c:48](-[#8:49][H])[c:50](-[#8:51])[c:2]1-[#8:1]	TRUE	TRUE	null	-1	"{""note"":""Can trim off the methyls and non-participating hydroxyls"",""trim"":true,""confidence"":""high"",""name"":""quione_reduction_to_hydroquinone"",""validation"":true}"
perfect	quinone_reduction_to_hydroquinone	[#6:44]-[#6:45]-1=[#6:46]-[#6:47](=[O:48])-[#6:49](-[#6:50])=[#6:51](-[#6:52])-[#6:53]-1=[O:54]>>[H][#8:48]-[c:47]1[c:46][c:45](-[#6:44])[c:53](-[#8:54][H])[c:51](-[#6:52])[c:49]1-[#6:50]	TRUE	TRUE	null	-1	"{""note"":""can eliminate the methyl groups"",""trim"":true,""confidence"":""high"",""name"":""quinone_reduction_to_hydroquinone"",""validation"":true}"
perfect		[H][#7]=[#6:2](-[#8:3])-[#6:1]=[#6:5]>>[#8:3]-[#6:2](=O)-[#6:1]=[#6:5]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#8:8]-[#6:7](=[O:9])-[c:5]1[c:6][c:1][c:2][c:3][c:4]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:9]-[#6:7](=[O:8])-[c:5]2[c:6][c:1][c:2][c:3][c:4]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	epoxide_hydrolysis_to_vicinal_diol	[#6:5]-1-[#8:17]-[#6:6]-1-[c:7]1[c:13][c:12][c:10][c:9][c:8]1>>[H][#8:17]-[#6:5]-[#6:6](-[#8][H])-[c:7]1[c:13][c:12][c:10][c:9][c:8]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""epoxide_hydrolysis_to_vicinal_diol"",""validation"":true}"
perfect	acyl_esterification_to_coa	[#8:11]-[#6:1](=[O:12])\[#6:2]=[#6:3]\[c:4]1[c:5][c:6][c:7][c:8][c:10]1>>[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#6](-[#8:11])=[#7]C([H])([H])C([H])([H])[#16]-[#6:1](=[O:12])\[#6:2]=[#6:3]\[c:4]1[c:5][c:6][c:7][c:8][c:10]1)C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""acyl_esterification_to_coa"",""validation"":true}"
perfect		[#6:2]-[#6:3]-1=[#6:4](-[#6:5])-[#6:6](=[O:7])-[c:8]2[c:9][c:10][c:11][c:12][c:13]2-[#6:14]-1=[O:15]>>[H][#8:7]-[c:6]1[c:4](-[#6:5])[c:3](-[#6:2])[c:14](-[#8:15][H])[c:13]2[c:12][c:11][c:10][c:9][c:8]12	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	benzoyl_esterification_to_benzoyl_coa	[H][#8:6]-[#6:5](=O)-[c:4]1[c:7][c:8][c:1][c:2][c:3]1>>[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:5](=[O:6])-[c:4]1[c:7][c:8][c:1][c:2][c:3]1)C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]	TRUE	TRUE	null	-1	"{""note"":""Replace via trim with simple acyl chains"",""trim"":true,""confidence"":""high"",""name"":""benzoyl_esterification_to_benzoyl_coa"",""validation"":true}"
perfect	benzaldehyde_oxidation_to_hydroxy_benaldehyde	[O:2]=[#6:1]-[c:3]1[c:9][c:8][c:6][c:5][c:4]1>>[#8]-[c:5]1[c:6][c:8][c:9][c:3](-[#6:1]=[O:2])[c:4]1	TRUE	TRUE	null	-1	"{""note"":""Should trim to benzene_oxidation_to_phenol, another RO"",""trim"":true,""confidence"":""high"",""name"":""benzaldehyde_oxidation_to_hydroxy_benaldehyde"",""validation"":true}"
perfect	benzaldehyde_oxidation_to_benzoic_acid	[O:8]=[#6:1]-[c:2]1[c:7][c:6][c:5][c:4][c:3]1>>[#8]-[#6:1](=[O:8])-[c:2]1[c:7][c:6][c:5][c:4][c:3]1	TRUE	TRUE	null	-1	"{""note"":""This appears to be a duplicate of another ERO, both of which are likely subsumed by simpler aldehyde_oxidation_to_acid ROs"",""trim"":true,""confidence"":""high"",""name"":""benzaldehyde_oxidation_to_benzoic_acid"",""validation"":true}"
perfect	glycine_alpha_hydroxylation	[#6:26]=[#7:28]-[#6:29]-[#6:30]=[O:32]>>[#8]-[#6:29](-[#6:30]=[O:32])-[#7:28]=[#6:26]	TRUE	TRUE	null	-1	"{""note"":""this may or may not be trimmable, but is definitely a little off--the N=C is pulled in because of the atypical amide representation. I don't know of the real constraints around this reaction, but doubt the acetylation of the amine matters.  Suffice it to say, this overspecified pattern is still valid"",""trim"":true,""confidence"":""high"",""name"":""glycine_alpha_hydroxylation"",""validation"":true}"
perfect	benzylic_oxidation_to_alcohol	[#6:8]-[#6:1]-[c:2]1[c:7][c:6][c:5][c:4][c:3]1>>[#6:8]-[#6:1](-[#8])-[c:2]1[c:7][c:6][c:5][c:4][c:3]1	TRUE	TRUE	null	-1	"{""note"":""This is subsumed by the more general alkyl_oxidation_to_alcohol"",""trim"":true,""confidence"":""high"",""name"":""benzylic_oxidation_to_alcohol"",""validation"":true}"
perfect		[#6:2]-[#6:1]=[#6:3]>>[#8]-[#6:2]-[#6:1]=[#6:3]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	benzylic_oxidation_to_benzyl_alcohol	[#6:7]-[c:1]1[c:6][c:5][c:4][c:3][c:2]1>>[#8]-[#6:7]-[c:1]1[c:6][c:5][c:4][c:3][c:2]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""benzylic_oxidation_to_benzyl_alcohol"",""validation"":true}"
perfect	alkane_oxidation_to_alcohol	[#6:2]-[#6:1]=[O:3]>>[#8]-[#6:2]-[#6:1]=[O:3]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""alkane_oxidation_to_alcohol"",""validation"":true}"
perfect		[H][#8:10]-[#6:1](=[O:2])-[c:3]1[c:4][c:5][c:6][c:7][c:8]1>>[H]C([H])([H])[#8:10]-[#6:1](=[O:2])-[c:3]1[c:4][c:5][c:6][c:7][c:8]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	phenol_methyltransferase	[H][#8:34]-[c:33]1[c:31][c:30][c:29][c:28]([c:35]1)-[c:21]1[c:22][c:23](=[O:24])[c:25]2[c:26][c:15][c:16][c:18][c:19]2[o:20]1>>[H]C([H])([H])[#8:34]-[c:33]1[c:31][c:30][c:29][c:28]([c:35]1)-[c:21]1[c:22][c:23](=[O:24])[c:25]2[c:26][c:15][c:16][c:18][c:19]2[o:20]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""phenol_methyltransferase"",""validation"":true}"
perfect	phenol_methylation_to_ether	[#8:40]-[c:39]1[c:41][c:35][c:36][c:37](-[#6:43]=[O:45])[c:38]1>>[H][#6]([H])-[#8:40]-[c:39]1[c:41][c:35][c:36][c:37](-[#6:43]=[O:45])[c:38]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""phenol_methylation_to_ether"",""validation"":true}"
perfect	phenol_methylation_to_methyl_ether	[H][#8:8]-[c:7]1[c:5][c:4][c:3](-[#6:1]=[O:2])[c:11][c:9]1>>[H]C([H])([H])[#8:8]-[c:7]1[c:5][c:4][c:3](-[#6:1]=[O:2])[c:11][c:9]1	TRUE	TRUE	null	-1	"{""note"":""Should trim to simpler phenol_to_phenol_ether"",""trim"":true,""confidence"":""high"",""name"":""phenol_methylation_to_methyl_ether"",""validation"":true}"
perfect	acid_methylation_to_ester	[H][#8:23]-[#6:22](=[O:24])-[#6:21]=[#6:20]>>[H]C([H])([H])[#8:23]-[#6:22](=[O:24])-[#6:21]=[#6:20]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""acid_methylation_to_ester"",""validation"":true}"
perfect		[H][#8:25]-[c:24]1[c:26][c:27][c:28][c:29]2-[#6:30](=[O:31])-[c:32]3[c:33][c:35][c:17][c:18][c:20]3-[#6:21](=[O:22])-[c:23]12>>[H]C([H])([H])[#8:25]-[c:24]1[c:26][c:27][c:28][c:29]2-[#6:30](=[O:31])-[c:32]3[c:33][c:35][c:17][c:18][c:20]3-[#6:21](=[O:22])-[c:23]12	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#8:21]-[c:1]1[c:2][c:3][c:4]([c:5][c:6]1)-[c:7]1[c:19][c:17](=[O:18])[c:16]2[c:14][c:13][c:11][c:10][c:9]2[o:8]1>>[H]C([H])([H])[#8:21]-[c:1]1[c:2][c:3][c:4]([c:5][c:6]1)-[c:7]1[c:19][c:17](=[O:18])[c:16]2[c:14][c:13][c:11][c:10][c:9]2[o:8]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#8:10]-[c:9]1[c:7][c:6][c:5][c:4](\[#6:3]=[#6:2]\[#6:1]=[O:12])[c:11]1>>[H]C([H])([H])[#8:10]-[c:9]1[c:7][c:6][c:5][c:4](\[#6:3]=[#6:2]\[#6:1]=[O:12])[c:11]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	phenol_methyltransferase	[H][#8:12]-[c:11]1[c:13][c:14][c:16]2[c:9]([c:10]1)[o:8][c:7]([c:19][c:17]2=[O:18])-[c:4]1[c:3][c:2][c:1][c:6][c:5]1>>[H]C([H])([H])[#8:12]-[c:11]1[c:13][c:14][c:16]2[c:9]([c:10]1)[o:8][c:7]([c:19][c:17]2=[O:18])-[c:4]1[c:3][c:2][c:1][c:6][c:5]1	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""phenol_methyltransferase"",""validation"":true}"
perfect		[H][#8:19]-[c:18]1[c:17][c:16]2[c:14][c:13][c:11][c:10][c:9]2[o+:8][c:7]1-[c:4]1[c:3][c:2][c:1][c:6][c:5]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:19]-[c:18]2[c:17][c:16]3[c:14][c:13][c:11][c:10][c:9]3[o+:8][c:7]2-[c:4]2[c:3][c:2][c:1][c:6][c:5]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	phenol_glycosidation_with_hexopyranose	[H][#8:16]-[c:15]1[c:17][c:18][c:11]([c:12][c:14]1)-[#6:1](=[O:20])\[#6:2]=[#6:3]\[c:4]1[c:5][c:6][c:7][c:9][c:10]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:16]-[c:15]2[c:17][c:18][c:11]([c:12][c:14]2)-[#6:1](=[O:20])\[#6:2]=[#6:3]\[c:4]2[c:5][c:6][c:7][c:9][c:10]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""phenol_glycosidation_with_hexopyranose"",""validation"":true}"
perfect	phenol_glycosidation_with_hexopyranose	[H][#8:6]-[c:5]1[c:4][c:3][c:2](-[#6:1]=[O:9])[c:8][c:7]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:6]-[c:5]2[c:4][c:3][c:2](-[#6:1]=[O:9])[c:8][c:7]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""phenol_glycosidation_with_hexopyranose"",""validation"":true}"
perfect		[H][#8:13]-[#6:1](=[O:2])\[#6:3]=[#6:4]\[c:5]1[c:6][c:7][c:8][c:10][c:12]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:13]-[#6:1](=[O:2])\[#6:3]=[#6:4]\[c:5]2[c:6][c:7][c:8][c:10][c:12]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#8:18]-[c:1]1[c:2][c:3][c:4]([c:5][c:6]1)-[c:7]1[c:8][c:9](=[O:10])[c:11]2[c:12][c:13][c:14][c:15][c:16]2[o:17]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:18]-[c:1]2[c:2][c:3][c:4]([c:5][c:6]2)-[c:7]2[c:8][c:9](=[O:10])[c:11]3[c:12][c:13][c:14][c:15][c:16]3[o:17]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#8:8]-[c:7]1[c:6][c:5][c:4][c:3][c:2]1-[#6:1]=[O:9]>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:8]-[c:7]2[c:6][c:5][c:4][c:3][c:2]2-[#6:1]=[O:9])C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	benzoate_glycosidation	[H][#8:10]-[#6:1](=[O:2])-[c:3]1[c:9][c:8][c:6][c:5][c:4]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:10]-[#6:1](=[O:2])-[c:3]2[c:9][c:8][c:6][c:5][c:4]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""benzoate_glycosidation"",""validation"":true}"
perfect	flavone_glycosidation_to_glucuronide	[H][#8:17]-[c:16]1[c:14][c:12][c:11]2[c:19]([c:18]1)[o:20][c:7]([c:8][c:9]2=[O:10])-[c:4]1[c:3][c:2][c:1][c:6][c:5]1>>[H][#8]-[#6](=O)C1([H])[#8]C([H])([#8:17]-[c:16]2[c:14][c:12][c:11]3[c:19]([c:18]2)[o:20][c:7]([c:8][c:9]3=[O:10])-[c:4]2[c:3][c:2][c:1][c:6][c:5]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""note"":""like many other flavonoid reactions, the whole flavone is pulled in here"",""tirm"":true,""confidence"":""high"",""name"":""flavone_glycosidation_to_glucuronide"",""validation"":true}"
perfect	flavone_7OH_glycosidation_with_glucopyranoes	[H][#8:22]-[c:1]1[c:2][c:3][c:5]2[c:12]([c:13]1)[o:11][c:10]([c:8][c:6]2=[O:7])-[c:14]1[c:15][c:16][c:17][c:19][c:21]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:22]-[c:1]2[c:2][c:3][c:5]3[c:12]([c:13]2)[o:11][c:10]([c:8][c:6]3=[O:7])-[c:14]2[c:15][c:16][c:17][c:19][c:21]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	TRUE	null	-1	"{""note"":""This is generating an RO appropriate to the enzyme nomenclature, but specific to the flavonoids, would not include phenol or other oxidation states of flavonoids.  It's very specific, and also specific to being glucosylation of the specificied position and only stereo variants of the glucopyranose"",""trim"":true,""confidence"":""high"",""name"":""flavone_7OH_glycosidation_with_glucopyranoes"",""validation"":true}"
perfect	alpha_keto_and_secondary_amine_transamination	[#6:5]-[#6:1](=[O:6])-[#6:2]=[O:4].[#6:9]-[#6:8](-[#6:20])-[#7:7]>>[#6:5]-[#6:1](-[#7:7])-[#6:2]=[O:4].[#6:9]-[#6:8](-[#6:20])=[O:6]	TRUE	TRUE	null	-1	"{""note"":""This likely can be subsumed by a more abstract transminase RO, but I would only do it if it was naturally subsumed, not forced"",""trim"":true,""confidence"":""high"",""name"":""alpha_keto_and_secondary_amine_transamination"",""validation"":true}"
perfect		[H][C:36]([H])([#6:37])\[#6:34]=[#6:33]/[#6:32]=[#6:31]/[#6:29]=[#6:28]\[#6:27]=[#6:26]\[#6:1]=[#6:2]/[#6:3]=[#6:4]/[#6:5]=[#6:6]\[#6:8]=[#6:9]\[#6:10]=[#6:11]/[#6:13]=[#6:14]/[#6:15]=[#6:16]\[#6:18]=[O:19]>>[#6:37]-[#6:36](=O)\[#6:34]=[#6:33]/[#6:32]=[#6:31]/[#6:29]=[#6:28]\[#6:27]=[#6:26]\[#6:1]=[#6:2]/[#6:3]=[#6:4]/[#6:5]=[#6:6]\[#6:8]=[#6:9]\[#6:10]=[#6:11]/[#6:13]=[#6:14]/[#6:15]=[#6:16]\[#6:18]=[O:19]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#6:9](-[#6:8]=[#6:6])-[#6:10]([H])\[#6:11]=[#6:13]\[#6:14]=[#6:15]\[#6:16]=[#6:18]\[#6:19]=[#6:20]\[#6:21]=[#6:22]/[#6:24]=[#6:25]/[#6:26]=[#6:27]\[#6:29]=[#6:30]\[#6:31]=[#6:32]>>[#6:6]=[#6:8]\[#6:9]=[#6:10]\[#6:11]=[#6:13]\[#6:14]=[#6:15]\[#6:16]=[#6:18]\[#6:19]=[#6:20]\[#6:21]=[#6:22]/[#6:24]=[#6:25]/[#6:26]=[#6:27]\[#6:29]=[#6:30]\[#6:31]=[#6:32]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#6:30](-[#6:31]=[#6:32])-[#6:29]([H])\[#6:27]=[#6:26]/[#6:25]=[#6:24]/[#6:22]=[#6:21]\[#6:20]=[#6:19]\[#6:18]=[#6:16]\[#6:15]=[#6:14]\[#6:13]=[#6:11]>>[#6:11]=[#6:13]\[#6:14]=[#6:15]\[#6:16]=[#6:18]\[#6:19]=[#6:20]\[#6:21]=[#6:22]/[#6:24]=[#6:25]/[#6:26]=[#6:27]\[#6:29]=[#6:30]\[#6:31]=[#6:32]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#6:14](-[#6:13]=[#6:11])-[#6:15]([H])\[#6:16]=[#6:18]\[#6:19]=[#6:20]\[#6:21]=[#6:22]/[#6:24]=[#6:25]/[#6:26]=[#6:27]>>[#6:11]=[#6:13]\[#6:14]=[#6:15]\[#6:16]=[#6:18]\[#6:19]=[#6:20]\[#6:21]=[#6:22]/[#6:24]=[#6:25]/[#6:26]=[#6:27]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	alkane_oxidation_to_conjugated_alkene	[H][#6:4](-[#6:5]=[O:7])-[#6:3]([H])-[#6:1]=[O:2]>>[O:7]=[#6:5]-[#6:4]=[#6:3]-[#6:1]=[O:2]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""alkane_oxidation_to_conjugated_alkene"",""validation"":true}"
perfect		[H][#6:8](-[#6:9])-[#6:7]([H])-[#6:5]=[O:6]>>[#6:9]-[#6:8]=[#6:7]-[#6:5]=[O:6]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	alkane_oxidation_to_alkene	[H][#6:14](-[#6:13]=[#6:12])[C:15]([H])([#6:16])[#6:21]>>[#6:16]\[#6:15](-[#6:21])=[#6:14]\[#6:13]=[#6:12]	TRUE	TRUE	null	-1	"{""note"":""Should automatically trim to CC >> C=C"",""trim"":true,""confidence"":""high"",""name"":""alkane_oxidation_to_alkene"",""validation"":true}"
perfect		[H][#6:9](-[#6:10]=[O:11])[C:8]([H])([#6:7])[#6:14]>>[#6:7]\[#6:8](-[#6:14])=[#6:9]\[#6:10]=[O:11]	TRUE	TRUE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
